brand,model,model_year,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,years_used,capacity,horsepower,cylinder_count,mileage_per_year,mileage_sqrt,mileage_with_age,mileage_per_year_with_age,mileage_brand,mileage,brand_category,log_price,power_to_weight_ratio,brand_frequency,model_frequency,brand_target_enc,model_target_enc,mileage_per_year_sqrt,mileage_times_age,mileage_sqrt_times_age,horsepower_times_cylinder_count,capacity_mileage_interaction,age_squared,mileage_binned,log_mileage,log_capacity,capacity_binned,horsepower_binned,age_binned,trans_num,brand_enc
Mazda,Mazda3 FWD w/Premium Package,2022,Gasoline,Automatic,red,black,0,0,25099.0,2.0,2.5,331.5158054711246,4.0,10850.5,147.31259280862582,15360.254237288136,7680.127118644068,64679.890625,21701,economy,10.130623125119875,132.60632218844984,63,1,19487.571428571428,25099.0,104.16573332915196,43402.0,43402.0,1326.0632218844985,368.28148202156456,4.0,Low,9.985159701180153,1.252762968495368,2.0,300.0,3.0,1.0,0.0
Nissan,Rogue SL,2016,Gasoline,Variator,other,other,1,0,15998.0,8.0,2.5,331.5158054711246,5.778607628700987,12215.75,312.61158007981726,77407.10820895522,9675.888526119405,81856.62068965517,97726,economy,9.680281499268713,132.60632218844984,111,4,26324.36036036036,18095.5,110.52488407594011,781808.0,781808.0,1915.6997625303932,781.5289501995431,64.0,Medium,11.48993315604396,1.252762968495368,2.0,300.0,9.0,1.0,0.0
Audi,A7 3.0T Prestige,2015,Diesel,Tiptronic,white,gray,0,1,34000.0,9.0,3.0,240.0,6.0,8111.111111111111,270.1851217221259,82228.06140350878,9136.451267056533,57713.305,73000,luxury,10.434145214930489,80.0,194,2,39783.49484536082,27499.5,90.06170724070864,657000.0,657000.0,1440.0,810.5553651663778,81.0,Medium,11.19822841866684,1.3862943611198906,2.0,200.0,9.0,1.0,1.0
Genesis,G80 3.8,2020,Gasoline,Automatic,blue,gray,0,1,31900.0,4.0,3.8,311.0,6.0,5900.0,153.62291495737216,35051.801242236026,8762.950310559007,18539.5,23600,luxury,10.37039263624398,81.8421052631579,20,2,43279.9,30700.0,76.81145747868608,94400.0,94400.0,1866.0,583.7670768380142,16.0,Low,10.069044362997353,1.5686159179138452,4.0,300.0,3.0,1.0,1.0
Rolls-Royce,Ghost Base,2016,Gasoline,Automatic,black,black,0,1,166900.0,8.0,6.6,563.0,2.0,1094.375,93.56815697661251,77407.10820895522,9675.888526119405,18603.727272727272,8755,luxury,12.02515610124372,85.30303030303031,6,4,208008.33333333334,157775.0,33.081339150645036,70040.0,70040.0,1126.0,617.5498360456426,64.0,Low,9.077494458642754,2.028148247292285,6.0,600.0,9.0,1.0,1.0
BMW,M6 Gran Coupe Base,2019,Gasoline,Automatic,blue,black,0,1,67900.0,5.0,4.4,560.0,8.0,4100.0,143.17821063276352,45674.79797979798,9134.959595959595,57200.99733333333,20500,luxury,11.12580604097884,127.27272727272727,367,2,40750.226158038146,62950.0,64.03124237432849,102500.0,102500.0,4480.0,629.9841267841596,25.0,Low,9.928228944424575,1.6863989535702288,4.0,600.0,3.0,1.0,1.0
Ford,Mustang V6,2013,Gasoline,Manual,black,black,1,1,18750.0,11.0,3.7,305.0,6.0,5264.727272727273,240.64912216752424,90750.0506329114,8250.004602991945,72295.46113989638,57912,economy,9.83900236330972,82.43243243243244,373,4,34457.067024128686,18934.5,72.55844039618873,637032.0,637032.0,1830.0,890.4017520198397,121.0,Medium,10.966697163402289,1.547562508716013,4.0,300.0,9.0,0.0,0.0
BMW,650 i,2009,Gasoline,Automatic,black,black,0,1,18500.0,15.0,4.8,360.0,8.0,2333.333333333333,187.0828693386971,102937.43055555556,6862.49537037037,57200.99733333333,35000,luxury,9.825580063659602,75.0,367,5,40750.226158038146,21999.0,48.30458915396479,525000.0,525000.0,2880.0,897.997772825746,225.0,Low,10.463131911491967,1.7578579175523736,4.0,400.0,15.0,1.0,1.0
Lincoln,MKC Reserve,2019,Gasoline,Automatic,black,other,0,0,30890.0,5.0,2.3,331.5158054711246,4.0,7093.8,188.33215338863408,45674.79797979798,9134.959595959595,72107.90384615384,35469,luxury,10.33822015832486,144.13730672657593,52,2,28330.884615384617,27445.0,84.22469946518063,177345.0,177345.0,1326.0632218844985,433.16395279385836,25.0,Low,10.476442547767668,1.1939224684724346,2.0,300.0,3.0,1.0,1.0
Kia,Telluride EX,2022,Gasoline,Automatic,other,gray,0,0,46787.0,2.0,3.8,331.5158054711246,6.0,7338.0,121.14454176726248,15360.254237288136,7680.127118644068,49520.38157894737,14676,economy,10.753382038770598,87.24100143976965,73,2,27573.013698630137,45058.0,85.66212698736823,29352.0,29352.0,1989.0948328267477,460.3492587155974,4.0,Low,9.594036921611199,1.5686159179138452,4.0,300.0,3.0,1.0,0.0
Lincoln,Navigator Reserve,2022,Gasoline,Automatic,white,other,0,1,79999.0,2.0,3.5,440.0,6.0,6875.0,117.26039399558574,15360.254237288136,7680.127118644068,72107.90384615384,13750,luxury,11.289781913656018,125.71428571428571,52,6,28330.884615384617,52332.666666666664,82.915619758885,27500.0,27500.0,2640.0,410.4113789845501,4.0,Low,9.528866827722945,1.5040773967762742,4.0,400.0,3.0,1.0,1.0
Mercedes-Benz,S-Class S 550 4MATIC,2015,Gasoline,Automatic,black,black,0,1,62500.0,9.0,4.7,449.0,8.0,1477.7777777777778,115.32562594670796,82228.06140350878,9136.451267056533,55646.61587301587,13300,luxury,11.042937835596494,95.53191489361701,311,4,50615.3922829582,44099.75,38.44187531556932,119700.0,119700.0,3592.0,542.0304419495275,81.0,Low,9.495594499353297,1.7404661748405046,4.0,400.0,9.0,1.0,1.0
Chevrolet,Suburban LT,2017,Gasoline,Automatic,blue,other,0,1,27000.0,7.0,6.0,331.5158054711246,8.0,16714.285714285714,342.0526275297414,69980.33204633204,9997.19029233315,71292.81506849315,117000,economy,10.203629181337648,55.25263424518744,287,9,36862.9094076655,33988.22222222222,129.2837411057002,819000.0,819000.0,2652.126443768997,2052.3157651784486,49.0,High,11.669937760751914,1.9459101490553132,6.0,300.0,9.0,1.0,0.0
Audi,A7 55 Premium,2020,Hybrid,Automatic,white,black,0,1,50000.0,4.0,3.0,335.0,6.0,6775.0,164.62077633154328,35051.801242236026,8762.950310559007,57713.305,27100,luxury,10.819798284210286,111.66666666666667,194,1,39783.49484536082,50000.0,82.31038816577164,108400.0,108400.0,2010.0,493.8623289946298,16.0,Low,10.207325906555994,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Ford,Mustang EcoBoost Premium,2017,Gasoline,Automatic,white,black,1,1,20989.0,7.0,2.3,310.0,4.0,12764.57142857143,298.9180489699476,69980.33204633204,9997.19029233315,72295.46113989638,89352,economy,9.951801412814678,134.7826086956522,373,5,34457.067024128686,25057.8,112.98040285187263,625464.0,625464.0,1240.0,687.5115126308795,49.0,Medium,11.400350095849324,1.1939224684724346,2.0,300.0,9.0,1.0,0.0
Chevrolet,Cruze LS,2018,Gasoline,Automatic,white,black,1,1,8500.0,6.0,1.4,153.0,4.0,16666.666666666668,316.227766016838,51231.86349206349,8538.643915343915,71292.81506849315,100000,economy,9.04793908261736,109.28571428571429,287,2,36862.9094076655,7750.0,129.09944487358058,600000.0,600000.0,612.0,442.7188724235732,36.0,Medium,11.51293546492023,0.8754687373538999,2.0,200.0,3.0,1.0,0.0
Land,Rover Range Rover HSE SWB,2020,Hybrid,Automatic,silver,black,0,1,75500.0,4.0,3.0,395.0,6.0,4000.0,126.49110640673516,35051.801242236026,8762.950310559007,57136.94615384616,16000,luxury,11.231901180182517,131.66666666666666,130,3,55764.06153846154,69165.0,63.245553203367585,64000.0,64000.0,2370.0,379.47331922020544,16.0,Low,9.680406499268875,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Land,Rover Defender S,2023,Gasoline,Automatic,white,black,0,1,62999.0,1.0,2.0,296.0,4.0,15200.0,123.28828005937952,5380.358407079646,5380.358407079646,57136.94615384616,15200,luxury,11.05089000537367,148.0,130,2,55764.06153846154,66449.5,123.28828005937953,15200.0,15200.0,1184.0,246.57656011875903,1.0,Low,9.62911649414402,1.0986122886681098,2.0,300.0,8.644137931034482,1.0,1.0
BMW,650 i,2012,Gasoline,Manual,white,other,0,1,38995.0,12.0,4.4,400.0,8.0,3330.0,199.8999749874922,98675.02836879432,8222.91903073286,57200.99733333333,39960,luxury,10.571214355749165,90.9090909090909,367,5,40750.226158038146,21999.0,57.706152185014034,479520.0,479520.0,3200.0,879.5598899449657,144.0,Low,10.595659257474393,1.6863989535702288,4.0,400.0,9.0,0.0,1.0
Ford,Mustang Base,2008,Gasoline,Automatic,white,black,1,1,13500.0,16.0,4.0,210.0,6.0,7437.5,344.9637662132068,109558.407079646,6847.400442477876,72295.46113989638,119000,economy,9.510519035757246,52.5,373,2,34457.067024128686,11900.0,86.2409415533017,1904000.0,1904000.0,1260.0,1379.8550648528271,256.0,High,11.686887175419702,1.6094379124341003,4.0,200.0,15.0,1.0,0.0
Kia,K5 GT-Line,2022,Gasoline,Automatic,red,black,0,0,29998.0,2.0,1.6,331.5158054711246,4.0,5485.5,104.74254150057656,15360.254237288136,7680.127118644068,49520.38157894737,10971,economy,10.308919326755392,207.1973784194529,73,3,27573.013698630137,26469.333333333332,74.06416137377106,21942.0,21942.0,1326.0632218844985,167.58806640092251,4.0,Low,9.303101852057495,0.9555114450274363,2.0,300.0,3.0,1.0,0.0
Mazda,Mazda3 i Touring,2014,Gasoline,Manual,silver,black,1,1,11500.0,10.0,2.0,155.0,4.0,11850.0,344.2382895611701,87789.31491712708,8778.931491712709,64679.890625,118500,economy,9.35018926709258,77.5,63,2,19487.571428571428,8750.0,108.8577052853862,1185000.0,1185000.0,620.0,688.4765791223402,100.0,High,11.682676678340282,1.0986122886681098,2.0,200.0,9.0,0.0,0.0
Kia,Stinger GT1,2021,Gasoline,Tiptronic,black,black,0,1,45899.0,3.0,3.3,365.0,6.0,2762.6666666666665,91.03845341392834,28360.137142857144,9453.379047619048,49520.38157894737,8288,economy,10.734220396048636,110.60606060606061,73,2,27573.013698630137,40448.5,52.56107558513873,24864.0,24864.0,2190.0,300.4268962659635,9.0,Low,9.022684613591526,1.4586150226995167,4.0,400.0,3.0,1.0,0.0
Chevrolet,Camaro ZL1,2023,Gasoline,Automatic,red,gray,0,1,74500.0,1.0,6.2,650.0,8.0,2950.0,54.31390245600108,5380.358407079646,5380.358407079646,71292.81506849315,2950,economy,11.218567827096358,104.83870967741935,287,3,36862.9094076655,92833.33333333333,54.31390245600108,2950.0,2950.0,5200.0,336.7461952272067,1.0,Low,7.989899374942939,1.9740810260220096,6.0,600.0,8.644137931034482,1.0,0.0
Mercedes-Benz,AMG G 63 Base,2017,Gasoline,Automatic,white,black,1,1,78000.0,7.0,5.5,563.0,8.0,10428.57142857143,270.1851217221259,69980.33204633204,9997.19029233315,55646.61587301587,73000,luxury,11.264476926102368,102.36363636363636,311,5,50615.3922829582,129178.6,102.12037714663724,511000.0,511000.0,4504.0,1486.0181694716925,49.0,Medium,11.19822841866684,1.8718021769015913,6.0,600.0,9.0,1.0,1.0
Ford,Thunderbird Premium,2005,Gasoline,Automatic,other,white,0,1,14900.0,19.0,3.9,280.0,8.0,4315.789473684211,286.35642126552705,112124.98611111112,5901.315058479532,72295.46113989638,82000,economy,9.60918360377546,71.7948717948718,373,1,34457.067024128686,14900.0,65.69466853317863,1558000.0,1558000.0,2240.0,1116.7900429355554,361.0,Medium,11.314486721293981,1.589235205116581,4.0,300.0,21.0,1.0,0.0
GMC,Sierra 1500 SLT,2017,Gasoline,Tiptronic,white,black,0,1,39750.0,7.0,6.2,420.0,8.0,7015.0,221.5964801164495,69980.33204633204,9997.19029233315,77785.79120879121,49105,economy,10.590390276998743,67.74193548387096,89,7,35812.77528089887,41392.142857142855,83.75559682791354,343735.0,343735.0,3360.0,1373.8981767219868,49.0,Low,10.801736505909519,1.9740810260220096,6.0,400.0,9.0,1.0,0.0
Kia,Telluride LX,2023,Gasoline,Tiptronic,silver,black,0,1,40000.0,1.0,3.8,291.0,6.0,5500.0,74.16198487095663,5380.358407079646,5380.358407079646,49520.38157894737,5500,economy,10.59665973278358,76.57894736842105,73,1,27573.013698630137,40000.0,74.16198487095663,5500.0,5500.0,1746.0,281.8155425096352,1.0,Low,8.612685172875459,1.5686159179138452,4.0,300.0,8.644137931034482,1.0,0.0
Chevrolet,Corvette Base,2005,Gasoline,Manual,blue,black,0,1,26000.0,19.0,6.0,400.0,8.0,1931.578947368421,191.57244060668015,112124.98611111112,5901.315058479532,71292.81506849315,36700,economy,10.165890277802454,66.66666666666667,287,22,36862.9094076655,26390.227272727272,43.94973205115614,697300.0,697300.0,3200.0,1149.4346436400808,361.0,Low,10.510559281627845,1.9459101490553132,6.0,400.0,21.0,0.0,0.0
BMW,650 i,2014,Gasoline,Automatic,white,other,0,1,34000.0,10.0,4.4,445.0,8.0,4000.0,200.0,87789.31491712708,8778.931491712709,57200.99733333333,40000,luxury,10.434145214930489,101.13636363636363,367,5,40750.226158038146,21999.0,63.245553203367585,400000.0,400000.0,3560.0,880.0000000000001,100.0,Low,10.596659732783579,1.6863989535702288,4.0,400.0,9.0,1.0,1.0
Nissan,Rogue SL,2017,Gasoline,Automatic,silver,black,0,0,17500.0,7.0,2.5,170.0,4.0,11158.57142857143,279.4816630836449,69980.33204633204,9997.19029233315,81856.62068965517,78110,economy,9.770013301136158,68.0,111,4,26324.36036036036,18095.5,105.63413950315224,546770.0,546770.0,680.0,698.7041577091122,49.0,Medium,11.265886170980464,1.252762968495368,2.0,200.0,9.0,1.0,0.0
GMC,Acadia Denali,2015,Gasoline,Automatic,gray,other,0,1,19780.0,9.0,3.6,288.0,6.0,8318.222222222223,273.612865194603,82228.06140350878,9136.451267056533,77785.79120879121,74864,economy,9.892477160016076,80.0,89,3,35812.77528089887,34071.666666666664,91.204288398201,673776.0,673776.0,1728.0,985.0063147005708,81.0,Medium,11.223441770571819,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
Cadillac,Escalade Premium Luxury Platinum,2021,Gasoline,Automatic,black,black,0,1,93500.0,3.0,6.2,420.0,8.0,5116.666666666667,123.89511693363868,28360.137142857144,9453.379047619048,71163.79439252337,15350,luxury,11.445727410406752,67.74193548387096,105,2,37238.31428571429,86745.0,71.53087911291645,46050.0,46050.0,3360.0,768.1497249885598,9.0,Low,9.638935897473202,1.9740810260220096,6.0,400.0,3.0,1.0,1.0
Nissan,GT-R Premium,2010,Gasoline,Automatic,blue,black,0,1,72999.0,14.0,3.8,485.0,6.0,3292.8571428571427,214.7091055358389,103192.29,7370.877857142857,81856.62068965517,46100,economy,11.198214720130528,127.63157894736842,111,9,26324.36036036036,93221.88888888889,57.38342219541409,645400.0,645400.0,2910.0,815.8946010361877,196.0,Low,10.738589920723442,1.5686159179138452,4.0,500.0,15.0,1.0,0.0
Toyota,Highlander XLE,2018,Gasoline,Automatic,silver,gray,0,1,31000.0,6.0,3.5,295.0,6.0,10242.333333333334,247.8991730522714,51231.86349206349,8538.643915343915,85355.04020100503,61454,economy,10.34177474101152,84.28571428571429,196,10,30128.44387755102,35054.9,101.20441360599514,368724.0,368724.0,1770.0,867.6471056829499,36.0,Medium,11.02606047864908,1.5040773967762742,4.0,300.0,3.0,1.0,0.0
BMW,X7 xDrive40i,2020,Gasoline,Automatic,blue,other,0,1,54500.0,4.0,3.0,335.0,6.0,11310.25,212.69931828757703,35051.801242236026,8762.950310559007,57200.99733333333,45241,luxury,10.905974329106854,111.66666666666667,367,10,40750.226158038146,70113.8,106.34965914378851,180964.0,180964.0,2010.0,638.0979548627311,16.0,Low,10.719781137917781,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
INFINITI,QX60 Base,2018,Gasoline,Variator,black,black,0,1,27000.0,6.0,3.5,295.0,6.0,8000.0,219.08902300206643,51231.86349206349,8538.643915343915,82025.79661016949,48000,luxury,10.203629181337648,84.28571428571429,59,7,22927.64406779661,18099.285714285714,89.44271909999159,288000.0,288000.0,1770.0,766.8115805072325,36.0,Low,10.778977123006351,1.5040773967762742,4.0,300.0,3.0,1.0,1.0
Lexus,IS 250C Base,2010,Gasoline,Manual,black,other,0,1,18500.0,14.0,2.5,204.0,6.0,4892.857142857143,261.72504656604804,103192.29,7370.877857142857,78124.0981595092,68500,luxury,9.825580063659602,81.6,162,1,35573.88888888889,18500.0,69.9489609848291,959000.0,959000.0,1224.0,654.3126164151201,196.0,Medium,11.134603622683905,1.252762968495368,2.0,200.0,15.0,0.0,1.0
GMC,Sierra 1500 Denali,2019,Gasoline,Automatic,black,other,0,0,51899.0,5.0,5.3,331.5158054711246,8.0,8686.6,208.40585404445812,45674.79797979798,9134.959595959595,77785.79120879121,43433,economy,10.85707406915398,62.550151975683896,89,2,35812.77528089887,54399.5,93.20193131046159,217165.0,217165.0,2652.126443768997,1104.551026435628,25.0,Low,10.678997823521197,1.840549633397487,6.0,300.0,3.0,1.0,0.0
Chevrolet,SSR Base,2005,Gasoline,Automatic,red,other,0,1,20995.0,19.0,6.0,331.5158054711246,8.0,6471.631578947368,350.65795299693406,112124.98611111112,5901.315058479532,71292.81506849315,122961,economy,9.95208722237219,55.25263424518744,287,2,36862.9094076655,18997.0,80.44645162434057,2336259.0,2336259.0,2652.126443768997,2103.9477179816045,361.0,High,11.719630643532376,1.9459101490553132,6.0,300.0,21.0,1.0,0.0
Dodge,Challenger R/T,2014,Gasoline,Tiptronic,gray,red,0,1,19750.0,10.0,5.7,375.0,8.0,9286.1,304.7310289419179,87789.31491712708,8778.931491712709,88301.34444444445,92861,economy,9.890959401958858,65.78947368421052,89,5,29382.629213483146,23350.0,96.36441251831508,928610.0,928610.0,3000.0,1736.966864968932,100.0,Medium,11.438869799140814,1.9021075263969205,6.0,400.0,9.0,1.0,0.0
Hyundai,Equus Signature,2016,Gasoline,Tiptronic,white,other,0,1,21400.0,8.0,5.0,429.0,8.0,9000.0,268.32815729997475,77407.10820895522,9675.888526119405,66143.98611111111,72000,economy,9.97119292889014,85.8,69,3,18434.434782608696,16283.333333333334,94.86832980505137,576000.0,576000.0,3432.0,1341.6407864998737,64.0,Medium,11.184435286790631,1.791759469228055,4.0,400.0,9.0,1.0,0.0
Ford,Mustang GT,2003,Gasoline,Automatic,gray,black,0,1,10500.0,21.0,4.6,260.0,8.0,3952.380952380952,288.09720581775866,105671.51020408164,5031.976676384839,72295.46113989638,83000,economy,9.259225769705994,56.52173913043479,373,11,34457.067024128686,20690.454545454544,62.86796443643576,1743000.0,1743000.0,2080.0,1325.2471467616897,441.0,Medium,11.326607934898927,1.7227665977411035,4.0,300.0,21.0,1.0,0.0
Toyota,Sequoia Limited,2023,Hybrid,Automatic,other,black,0,1,78900.0,1.0,3.4,437.0,6.0,8200.0,90.55385138137416,5380.358407079646,5380.358407079646,85355.04020100503,8200,economy,11.275949181024878,128.52941176470588,196,7,30128.44387755102,32828.42857142857,90.55385138137417,8200.0,8200.0,2622.0,307.8830946966721,1.0,Low,9.012011377036412,1.4816045409242156,4.0,400.0,8.644137931034482,1.0,0.0
Land,Rover Range Rover Sport HST MHEV,2020,Hybrid,Automatic,silver,black,0,0,74900.0,4.0,3.0,395.0,6.0,4750.0,137.84048752090223,35051.801242236026,8762.950310559007,57136.94615384616,19000,luxury,11.223922520551032,131.66666666666666,130,3,55764.06153846154,61466.666666666664,68.92024376045111,76000.0,76000.0,2370.0,413.5214625627067,16.0,Low,9.852246888342531,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Jeep,Grand Cherokee L Limited,2022,Gasoline,Automatic,black,black,0,0,42599.0,2.0,3.6,290.0,6.0,6437.5,113.46805717910216,15360.254237288136,7680.127118644068,66352.13986013985,12875,economy,10.659609532257464,80.55555555555556,143,6,31099.79020979021,41180.833333333336,80.23403267940606,25750.0,25750.0,1740.0,408.4850058447678,4.0,Low,9.463120392418698,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Maserati,GranTurismo Sport,2015,Gasoline,Automatic,other,other,0,1,36000.0,9.0,4.7,454.0,8.0,3555.555555555556,178.88543819998318,82228.06140350878,9136.451267056533,35974.617647058825,32000,luxury,10.491301994830229,96.59574468085106,33,2,55324.93939393939,38950.0,59.6284793999944,288000.0,288000.0,3632.0,840.761559539921,81.0,Low,10.373522431293592,1.7404661748405046,4.0,500.0,9.0,1.0,1.0
BMW,M5 Base,2013,Gasoline,Automatic,white,other,1,1,37500.0,11.0,4.4,560.0,8.0,5558.636363636364,247.27515038919705,90750.0506329114,8250.004602991945,57200.99733333333,61145,luxury,10.53212287826962,127.27272727272727,367,13,40750.226158038146,53953.769230769234,74.5562630745155,672595.0,672595.0,4480.0,1088.010661712467,121.0,Medium,11.021019726056748,1.6863989535702288,4.0,600.0,9.0,1.0,1.0
Mercedes-Benz,C-Class 4MATIC Sedan,2022,Gasoline,Automatic,other,other,0,0,43900.0,2.0,2.0,331.5158054711246,5.778607628700987,4806.0,98.04080783020916,15360.254237288136,7680.127118644068,55646.61587301587,9612,luxury,10.689692377847104,165.7579027355623,311,1,50615.3922829582,43900.0,69.32532004974806,19224.0,19224.0,1915.6997625303932,196.08161566041832,4.0,Low,9.170871628065816,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
Land,Rover Range Rover Sport First Edition,2023,Hybrid,Automatic,red,black,0,0,143998.0,1.0,4.4,331.5158054711246,5.778607628700987,3534.0,59.4474557908074,5380.358407079646,5380.358407079646,57136.94615384616,3534,luxury,11.87756163408958,75.3445012434374,130,1,55764.06153846154,143998.0,59.447455790807396,3534.0,3534.0,1915.6997625303932,261.5688054795526,1.0,Low,8.170468578330674,1.6863989535702288,4.0,300.0,8.644137931034482,1.0,1.0
Ford,F-150 Lariat,2011,Gasoline,Automatic,other,other,0,1,14000.0,13.0,3.5,365.0,6.0,11692.307692307691,389.87177379235857,114793.08870967742,8830.237593052108,72295.46113989638,152000,economy,9.546884034617923,104.28571428571429,373,13,34457.067024128686,41739.846153846156,108.13097471264972,1976000.0,1976000.0,2190.0,1364.551208273255,169.0,Very High,11.931642378754141,1.5040773967762742,4.0,400.0,15.0,1.0,0.0
Audi,A4 2.0T Premium,2012,Gasoline,Automatic,white,black,0,1,7000.0,12.0,2.0,211.0,4.0,10797.25,359.954163748664,98675.02836879432,8222.91903073286,57713.305,129567,luxury,8.853808274977197,105.5,194,6,39783.49484536082,10299.5,103.90981666810889,1554804.0,1554804.0,844.0,719.908327497328,144.0,High,11.771961118831888,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
BMW,540 i xDrive,2019,Gasoline,Tiptronic,gray,black,1,1,41995.0,5.0,3.0,335.0,6.0,7200.0,189.73665961010275,45674.79797979798,9134.959595959595,57200.99733333333,36000,luxury,10.645329654634832,111.66666666666667,367,4,40750.226158038146,40997.75,84.8528137423857,180000.0,180000.0,2010.0,569.2099788303083,25.0,Low,10.491301994830229,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
BMW,X6 xDrive35i,2009,Gasoline,Automatic,white,black,0,1,12500.0,15.0,3.0,300.0,6.0,6133.866666666667,303.32820508485526,102937.43055555556,6862.49537037037,57200.99733333333,92008,luxury,9.433563920090563,100.0,367,3,40750.226158038146,24466.666666666668,78.31900578190881,1380120.0,1380120.0,1800.0,909.9846152545658,225.0,Medium,11.429641677333475,1.3862943611198906,2.0,300.0,15.0,1.0,1.0
Ford,Mustang Base,1998,Gasoline,Automatic,white,gray,0,1,10300.0,26.0,3.8,150.0,6.0,2457.692307692308,252.7844931952908,110309.72727272728,4242.681818181818,72295.46113989638,63900,economy,9.239996256883693,39.473684210526315,373,2,34457.067024128686,11900.0,49.575117828325006,1661400.0,1661400.0,900.0,960.581074142105,676.0,Medium,11.065090289695444,1.5686159179138452,4.0,326.40237324703344,27.0,1.0,0.0
Toyota,Sequoia Limited,2012,Gasoline,Automatic,black,gray,0,1,17500.0,12.0,5.7,381.0,8.0,12575.0,388.45849199110063,98675.02836879432,8222.91903073286,85355.04020100503,150900,economy,9.770013301136158,66.84210526315789,196,7,30128.44387755102,32828.42857142857,112.13830746002903,1810800.0,1810800.0,3048.0,2214.213404349274,144.0,Very High,11.924379271639218,1.9021075263969205,6.0,400.0,9.0,1.0,0.0
Dodge,Challenger R/T Scat Pack,2019,Gasoline,Manual,green,black,0,1,50000.0,5.0,3.686430639642011,331.5158054711246,5.778607628700987,8600.0,207.3644135332772,45674.79797979798,9134.959595959595,88301.34444444445,43000,economy,10.819798284210286,89.92867027150092,89,4,29382.629213483146,44349.5,92.73618495495704,215000.0,215000.0,1915.6997625303932,764.4345276204696,25.0,Low,10.668978650219241,1.5446712350611704,4.0,300.0,3.0,0.0,0.0
Land,Rover Range Rover 3.0L Supercharged,2018,Gasoline,Automatic,white,other,0,0,63998.0,6.0,5.0,331.5158054711246,5.778607628700987,6336.666666666667,194.98717906570164,51231.86349206349,8538.643915343915,57136.94615384616,38020,luxury,11.066622737219737,66.30316109422492,130,2,55764.06153846154,48899.0,79.60318251594384,228120.0,228120.0,1915.6997625303932,974.9358953285082,36.0,Low,10.545893917642873,1.791759469228055,4.0,300.0,3.0,1.0,1.0
Audi,Q8 55 Premium Plus,2021,Hybrid,Automatic,silver,black,0,1,61059.0,3.0,3.0,335.0,6.0,4916.666666666667,121.4495780149112,28360.137142857144,9453.379047619048,57713.305,14750,luxury,11.019612266288869,111.66666666666667,194,2,39783.49484536082,61529.5,70.11894655987544,44250.0,44250.0,2010.0,364.3487340447336,9.0,Low,9.599066156080049,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Subaru,WRX Base,2015,Gasoline,Manual,gray,black,0,1,23000.0,9.0,2.0,268.0,4.0,5833.333333333333,229.128784747792,82228.06140350878,9136.451267056533,75869.890625,52500,economy,10.043292972227004,134.0,64,3,21495.15625,21583.333333333332,76.37626158259734,472500.0,472500.0,1072.0,458.257569495584,81.0,Medium,10.868587496017359,1.0986122886681098,2.0,300.0,9.0,0.0,0.0
Chevrolet,Suburban LT,2017,Gasoline,Automatic,black,black,1,1,21000.0,7.0,5.3,355.0,8.0,29653.0,455.5996049164222,69980.33204633204,9997.19029233315,71292.81506849315,207571,economy,9.952325334619427,66.9811320754717,287,9,36862.9094076655,33988.22222222222,172.20046457544765,1452997.0,1452997.0,2840.0,2414.6779060570375,49.0,,12.2432335464183,1.840549633397487,6.0,400.0,9.0,1.0,0.0
INFINITI,QX60 Pure,2020,Gasoline,Automatic,gray,gray,0,1,29900.0,4.0,3.5,295.0,6.0,9750.0,197.48417658131496,35051.801242236026,8762.950310559007,82025.79661016949,39000,luxury,10.305647203635566,84.28571428571429,59,1,22927.64406779661,29900.0,98.74208829065749,156000.0,156000.0,1770.0,691.1946180346024,16.0,Low,10.571342565808699,1.5040773967762742,4.0,300.0,3.0,1.0,1.0
